candidate,is_v2,params,full_n_trades,full_net_return,full_sharpe,full_profit_factor,full_max_drawdown,full_cost_ratio,A_n_trades,A_net_return,A_sharpe,A_profit_factor,A_max_drawdown,A_cost_ratio,B_n_trades,B_net_return,B_sharpe,B_profit_factor,B_max_drawdown,B_cost_ratio
v2_d1_donchian,True,"{""n"": 55, ""regime"": ""no_high_vol"", ""sizing"": ""fixed_notional""}",195,-0.421664,-0.165512,0.785236,-0.51319,,86,-0.13887,-0.089027,0.945689,-0.353683,0.204773,54,-0.299886,-0.529451,0.536972,-0.424656,
v2_d1_donchian,True,"{""n"": 100, ""regime"": ""none"", ""sizing"": ""risk_stop""}",134,0.047869,0.098715,1.125377,-0.155093,0.050673,63,0.006,0.038973,1.103587,-0.148544,0.043278,38,0.015438,0.095935,0.891384,-0.106934,
v2_d1_donchian,True,"{""n"": 100, ""regime"": ""none"", ""sizing"": ""vol_target""}",138,-0.121453,-0.022016,0.909414,-0.3633,0.584821,63,-0.154941,-0.163933,0.796755,-0.357372,,40,-0.025624,-0.011457,0.709211,-0.302861,
v2_d1_donchian,True,"{""n"": 100, ""regime"": ""none"", ""sizing"": ""fixed_notional""}",132,-0.352734,-0.098668,0.777839,-0.465134,,61,-0.181393,-0.111407,0.834967,-0.399506,,37,-0.073204,-0.058969,0.678584,-0.330743,
v2_d1_donchian,True,"{""n"": 100, ""regime"": ""trend_only"", ""sizing"": ""risk_stop""}",130,0.049644,0.103024,1.132994,-0.149513,0.049952,60,0.014249,0.068053,1.157826,-0.145666,0.035136,36,0.019209,0.121766,0.921333,-0.103427,
v2_d1_donchian,True,"{""n"": 100, ""regime"": ""trend_only"", ""sizing"": ""vol_target""}",131,-0.095935,-0.007932,0.925865,-0.350889,0.374698,60,-0.137532,-0.138387,0.820561,-0.350889,,36,-0.00348,0.028861,0.744893,-0.282688,
v2_d1_donchian,True,"{""n"": 100, ""regime"": ""trend_only"", ""sizing"": ""fixed_notional""}",124,-0.248652,-0.044396,0.840083,-0.493905,,58,-0.111811,-0.036299,1.183388,-0.431026,0.037851,31,0.082587,0.177862,0.559151,-0.328084,
v2_d1_donchian,True,"{""n"": 100, ""regime"": ""no_high_vol"", ""sizing"": ""risk_stop""}",117,0.053798,0.113469,1.160416,-0.136656,0.046835,52,0.024817,0.108395,1.255285,-0.132093,0.028077,34,0.00499,0.034596,0.780032,-0.104356,
v2_d1_donchian,True,"{""n"": 100, ""regime"": ""no_high_vol"", ""sizing"": ""vol_target""}",120,-0.017087,0.038388,0.985663,-0.325692,0.14548,52,-0.084803,-0.073782,0.922389,-0.325692,0.178825,35,0.029333,0.093104,0.801565,-0.305371,
v2_d1_donchian,True,"{""n"": 100, ""regime"": ""no_high_vol"", ""sizing"": ""fixed_notional""}",113,-0.182726,-0.013189,0.878471,-0.43309,,49,-0.097115,-0.036863,0.935532,-0.355715,0.130114,32,0.029488,0.098334,0.859392,-0.328249,
v2_d1_tsmom,True,"{""lookback"": 63, ""sizing"": ""risk_stop""}",373,0.023528,0.062207,1.048568,-0.098628,0.126448,173,0.021336,0.107969,1.129922,-0.098628,0.071104,96,0.000383,0.009211,1.001622,-0.079511,0.383883
v2_d1_tsmom,True,"{""lookback"": 63, ""sizing"": ""vol_target""}",373,0.111806,0.112873,1.04388,-0.379911,0.128882,177,-0.054031,0.005315,1.001808,-0.379911,0.127186,102,-0.019359,0.022547,0.968772,-0.318004,0.560422
v2_d1_tsmom,True,"{""lookback"": 63, ""sizing"": ""fixed_notional""}",375,-0.142715,0.042075,0.958564,-0.545566,0.25208,177,-0.371693,-0.253619,0.781265,-0.522268,,113,-0.071315,-0.005461,0.92141,-0.368232,
v2_d1_tsmom,True,"{""lookback"": 126, ""sizing"": ""risk_stop""}",254,0.046808,0.100277,1.111489,-0.17806,0.081965,102,0.084183,0.329961,2.161304,-0.086827,0.015503,90,-0.054269,-0.317453,0.231143,-0.17806,
v2_d1_tsmom,True,"{""lookback"": 126, ""sizing"": ""vol_target""}",271,-0.147671,-0.017679,0.931884,-0.53766,0.292139,107,0.254761,0.287975,1.638717,-0.283618,0.024822,101,-0.359374,-0.760602,0.247341,-0.53766,
v2_d1_tsmom,True,"{""lookback"": 126, ""sizing"": ""fixed_notional""}",262,-0.544198,-0.167278,0.783444,-0.695013,,106,0.00535,0.086118,1.145522,-0.453576,0.058677,94,-0.532098,-0.924107,0.217993,-0.616255,
v2_d1_tsmom,True,"{""lookback"": 252, ""sizing"": ""risk_stop""}",185,0.107064,0.195023,1.351488,-0.105651,0.037791,89,-0.009747,-0.026469,1.744174,-0.093494,0.023073,54,0.058496,0.284268,0.734572,-0.105651,
v2_d1_tsmom,True,"{""lookback"": 252, ""sizing"": ""vol_target""}",188,0.333,0.198838,1.226907,-0.334933,0.059068,93,-0.101858,-0.052397,1.565144,-0.334933,0.029828,49,0.203568,0.333153,0.645679,-0.278727,
v2_d1_tsmom,True,"{""lookback"": 252, ""sizing"": ""fixed_notional""}",189,-0.245705,-0.017791,0.854707,-0.442169,1.500695,94,-0.172579,-0.068748,1.294616,-0.425337,0.048295,52,-0.017141,0.049149,0.44607,-0.352658,
v2_h4_ema,True,"{""adx_min"": 0, ""fast_slow"": ""20_100"", ""regime"": ""none""}",1763,0.097933,0.129549,1.033506,-0.160077,0.414955,887,0.098292,0.237489,1.066029,-0.104066,0.310815,492,-0.024531,-0.034417,0.975747,-0.160077,0.930351
v2_h4_ema,True,"{""adx_min"": 0, ""fast_slow"": ""20_100"", ""regime"": ""trend_only""}",1164,0.115983,0.171554,1.056209,-0.140799,0.333085,580,0.076809,0.228443,1.075213,-0.103298,0.288087,316,-0.031966,-0.119691,0.945183,-0.12605,1.933181
v2_h4_ema,True,"{""adx_min"": 0, ""fast_slow"": ""20_100"", ""regime"": ""no_high_vol""}",1558,0.001163,0.02661,1.000464,-0.162663,0.592694,794,0.019962,0.07324,1.012182,-0.108607,0.489986,417,-0.023245,-0.038845,0.973838,-0.146362,0.993655
v2_h4_ema,True,"{""adx_min"": 20, ""fast_slow"": ""20_100"", ""regime"": ""none""}",1164,0.115983,0.171554,1.056209,-0.140799,0.333085,580,0.076809,0.228443,1.075213,-0.103298,0.288087,316,-0.031966,-0.119691,0.945183,-0.12605,1.933181
v2_h4_ema,True,"{""adx_min"": 20, ""fast_slow"": ""20_100"", ""regime"": ""trend_only""}",1164,0.115983,0.171554,1.056209,-0.140799,0.333085,580,0.076809,0.228443,1.075213,-0.103298,0.288087,316,-0.031966,-0.119691,0.945183,-0.12605,1.933181
v2_h4_ema,True,"{""adx_min"": 20, ""fast_slow"": ""20_100"", ""regime"": ""no_high_vol""}",1010,0.008178,0.032201,1.00471,-0.143999,0.542451,508,-0.024265,-0.053641,0.967668,-0.128855,0.897518,264,-0.0113,-0.021043,0.982698,-0.096046,0.763034
v2_h4_ema,True,"{""adx_min"": 0, ""fast_slow"": ""50_200"", ""regime"": ""none""}",796,-0.122688,-0.2127,0.900946,-0.196134,,412,-0.073756,-0.249099,0.876618,-0.141646,,192,-0.068792,-0.420047,0.793965,-0.096371,
v2_h4_ema,True,"{""adx_min"": 0, ""fast_slow"": ""50_200"", ""regime"": ""trend_only""}",627,-0.104608,-0.200919,0.897269,-0.178602,,332,-0.04301,-0.151891,0.9104,-0.11491,,147,-0.07781,-0.582581,0.701516,-0.103394,
v2_h4_ema,True,"{""adx_min"": 0, ""fast_slow"": ""50_200"", ""regime"": ""no_high_vol""}",715,-0.138761,-0.260969,0.877764,-0.211793,,386,-0.082544,-0.295999,0.855553,-0.152227,,156,-0.070365,-0.476232,0.752763,-0.101663,
v2_h4_ema,True,"{""adx_min"": 20, ""fast_slow"": ""50_200"", ""regime"": ""none""}",627,-0.104608,-0.200919,0.897269,-0.178602,,332,-0.04301,-0.151891,0.9104,-0.11491,,147,-0.07781,-0.582581,0.701516,-0.103394,
v2_h4_ema,True,"{""adx_min"": 20, ""fast_slow"": ""50_200"", ""regime"": ""trend_only""}",627,-0.104608,-0.200919,0.897269,-0.178602,,332,-0.04301,-0.151891,0.9104,-0.11491,,147,-0.07781,-0.582581,0.701516,-0.103394,
v2_h4_ema,True,"{""adx_min"": 20, ""fast_slow"": ""50_200"", ""regime"": ""no_high_vol""}",561,-0.107905,-0.220254,0.884565,-0.177875,,307,-0.055832,-0.215563,0.879814,-0.127815,,117,-0.062352,-0.491343,0.726435,-0.090512,
v2_trend_carry,True,"{""mode"": ""agree"", ""sizing"": ""risk_stop""}",84,-0.050354,-0.214866,0.618889,-0.066965,,40,-0.020803,-0.20121,0.877068,-0.04292,,35,-0.030458,-0.334172,0.366012,-0.066965,
v2_trend_carry,True,"{""mode"": ""agree"", ""sizing"": ""vol_target""}",99,-0.207935,-0.193473,0.595093,-0.29014,,41,-0.096079,-0.219264,0.870158,-0.153682,,48,-0.105946,-0.222598,0.395044,-0.29014,
v2_trend_carry,True,"{""mode"": ""carry_trend_filter"", ""sizing"": ""risk_stop""}",72,-0.039115,-0.152014,0.682851,-0.071745,,36,-0.023455,-0.228756,0.832248,-0.041925,,31,-0.018811,-0.180968,0.447487,-0.070258,
v2_trend_carry,True,"{""mode"": ""carry_trend_filter"", ""sizing"": ""vol_target""}",85,-0.07357,-0.030452,0.860766,-0.247012,,35,-0.067442,-0.136276,1.002697,-0.148896,,39,0.011375,0.066605,0.803371,-0.247012,
v2_trend_carry,True,"{""mode"": ""composite"", ""sizing"": ""risk_stop""}",220,0.229336,0.396436,1.762126,-0.083545,0.031053,97,0.097375,0.431561,3.39442,-0.041893,0.010768,60,0.10016,0.478435,0.711747,-0.083545,
v2_trend_carry,True,"{""mode"": ""composite"", ""sizing"": ""vol_target""}",232,0.575991,0.288294,1.342046,-0.265639,0.064882,103,0.38853,0.415904,2.668616,-0.204432,0.013457,60,0.20157,0.340074,0.592958,-0.265639,
v2_xpair_strength,True,"{""lookback"": 20, ""sizing"": ""risk_stop"", ""top_k"": 2}",453,0.016749,0.076674,1.048086,-0.085279,0.260742,231,0.009906,0.090597,1.087296,-0.053238,0.1836,94,-0.04123,-0.803404,0.504325,-0.045746,
v2_xpair_strength,True,"{""lookback"": 20, ""sizing"": ""vol_target"", ""top_k"": 2}",565,-0.107051,-0.064734,0.945032,-0.33896,0.899343,253,-0.088144,-0.143251,0.910715,-0.234669,3.410882,146,-0.151799,-0.535657,0.664405,-0.168849,
v2_xpair_strength,True,"{""lookback"": 20, ""sizing"": ""fixed_notional"", ""top_k"": 2}",556,-0.268786,-0.086561,0.917285,-0.498362,8.360363,249,-0.235442,-0.249112,0.835346,-0.435912,,144,-0.163927,-0.292582,0.772231,-0.185383,
v2_xpair_strength,True,"{""lookback"": 20, ""sizing"": ""risk_stop"", ""top_k"": 3}",546,-0.03214,-0.095642,0.933258,-0.11418,1.039353,294,-0.013693,-0.081243,0.951904,-0.071972,0.514918,102,-0.049328,-0.736293,0.548366,-0.054211,
v2_xpair_strength,True,"{""lookback"": 20, ""sizing"": ""vol_target"", ""top_k"": 3}",679,-0.267581,-0.163628,0.886806,-0.412702,,322,-0.173601,-0.240163,0.847728,-0.313526,,161,-0.166962,-0.433229,0.70731,-0.182614,
v2_xpair_strength,True,"{""lookback"": 20, ""sizing"": ""fixed_notional"", ""top_k"": 3}",651,-0.460451,-0.168277,0.868032,-0.59201,,314,-0.317778,-0.296192,0.810884,-0.531006,,154,-0.214647,-0.327714,0.731943,-0.243092,
v2_xpair_strength,True,"{""lookback"": 60, ""sizing"": ""risk_stop"", ""top_k"": 2}",299,0.018957,0.080001,1.065767,-0.0684,0.19388,164,-0.001837,-0.007358,1.020784,-0.036977,0.199179,67,-0.033298,-0.601899,0.573706,-0.046159,
v2_xpair_strength,True,"{""lookback"": 60, ""sizing"": ""vol_target"", ""top_k"": 2}",357,-0.043493,0.001526,0.974447,-0.341011,0.422858,177,-0.082348,-0.107137,0.910408,-0.221609,0.831621,98,-0.153968,-0.537926,0.621506,-0.198821,
v2_xpair_strength,True,"{""lookback"": 60, ""sizing"": ""fixed_notional"", ""top_k"": 2}",346,-0.143432,-0.003086,0.950961,-0.494293,0.664523,172,-0.185819,-0.155083,0.863453,-0.355488,,94,-0.196196,-0.356657,0.682513,-0.302841,
v2_xpair_strength,True,"{""lookback"": 60, ""sizing"": ""risk_stop"", ""top_k"": 3}",386,0.058521,0.16,1.137871,-0.069112,0.108565,201,-0.00345,-0.008375,1.02854,-0.068313,0.15864,99,0.0153,0.138075,1.117901,-0.058303,0.159579
v2_xpair_strength,True,"{""lookback"": 60, ""sizing"": ""vol_target"", ""top_k"": 3}",438,0.159888,0.138029,1.068131,-0.299797,0.152034,214,-0.108847,-0.102257,0.927884,-0.293215,0.438113,121,0.066652,0.176103,1.095141,-0.23725,0.187399
v2_xpair_strength,True,"{""lookback"": 60, ""sizing"": ""fixed_notional"", ""top_k"": 3}",416,0.093451,0.113912,1.025482,-0.471294,0.202372,206,-0.282664,-0.219131,0.841932,-0.463969,,113,0.141021,0.258161,1.135713,-0.238921,0.175973
v2_xpair_strength,True,"{""lookback"": 120, ""sizing"": ""risk_stop"", ""top_k"": 2}",235,-0.021036,-0.076145,0.918477,-0.069495,1.42543,117,0.017428,0.142413,1.218217,-0.046218,0.077618,54,-0.033896,-0.571377,0.535969,-0.051928,
v2_xpair_strength,True,"{""lookback"": 120, ""sizing"": ""vol_target"", ""top_k"": 2}",298,-0.124964,-0.068839,0.909271,-0.290142,2.617203,132,0.07166,0.152699,1.159339,-0.205734,0.094262,89,-0.171172,-0.579198,0.59202,-0.290142,
v2_xpair_strength,True,"{""lookback"": 120, ""sizing"": ""fixed_notional"", ""top_k"": 2}",293,-0.466577,-0.214367,0.767012,-0.502339,,130,-0.008091,0.049244,1.030786,-0.274133,0.160384,89,-0.339909,-0.665952,0.518803,-0.502339,
v2_xpair_strength,True,"{""lookback"": 120, ""sizing"": ""risk_stop"", ""top_k"": 3}",291,-0.034559,-0.078956,0.904371,-0.09574,1.749738,139,0.004055,0.032822,1.073971,-0.073892,0.111442,72,-0.018926,-0.192958,0.805882,-0.09574,
v2_xpair_strength,True,"{""lookback"": 120, ""sizing"": ""vol_target"", ""top_k"": 3}",353,-0.27919,-0.139011,0.828364,-0.39997,,152,0.120702,0.188789,1.20877,-0.231656,0.074842,109,-0.242578,-0.619823,0.53975,-0.39997,
v2_xpair_strength,True,"{""lookback"": 120, ""sizing"": ""fixed_notional"", ""top_k"": 3}",333,-0.550774,-0.219783,0.711649,-0.584764,,143,0.016292,0.08613,1.06959,-0.328187,0.113992,102,-0.277666,-0.42436,0.649584,-0.542943,
v2_session_breakout,True,"{""session"": ""all""}",5260,-0.035095,0.048599,0.997123,-0.425923,0.818174,2490,-0.189665,-0.145469,0.962753,-0.425923,1.45495,1491,0.107076,0.262141,1.031748,-0.234034,0.616717
v2_session_breakout,True,"{""session"": ""tokyo""}",3081,-0.157278,-0.051775,0.97562,-0.374763,1.357012,1463,-0.275959,-0.370691,0.913321,-0.322215,,882,0.220884,0.449565,1.084482,-0.120117,0.3991
v2_session_breakout,True,"{""session"": ""london""}",4150,0.230396,0.164103,1.022556,-0.409216,0.581896,1971,-0.035842,0.017983,0.990625,-0.409216,0.790386,1172,0.233019,0.467257,1.079298,-0.143914,0.411162
v2_session_breakout,True,"{""session"": ""ny""}",3718,-0.0063,0.051443,0.999318,-0.371736,0.756336,1732,-0.106768,-0.079897,0.97243,-0.371736,1.06573,1078,-0.00467,0.073759,1.003969,-0.179387,0.880932
v2_session_breakout,True,"{""session"": ""tokyo_london""}",2256,0.236226,0.186879,1.040434,-0.268945,0.492298,1086,0.075029,0.145566,1.025978,-0.268945,0.527751,608,0.176711,0.445454,1.113114,-0.141442,0.333986
v2_session_breakout,True,"{""session"": ""london_ny""}",2975,-0.111609,-0.022313,0.984077,-0.369691,0.991034,1380,-0.135831,-0.143095,0.952809,-0.35061,1.954968,875,-0.027987,0.017076,0.99354,-0.188467,1.108914
v2_ml_d1_logit,True,"{""th"": 0.55}",155,-0.05951,-0.560292,0.596163,-0.065684,,143,-0.045935,-0.660217,0.649559,-0.05497,,12,-0.014229,-0.724346,0.166362,-0.019909,
v2_ml_d1_logit,True,"{""th"": 0.6}",18,-0.012423,-0.35291,0.435463,-0.014675,,18,-0.012423,-0.510579,0.435463,-0.014675,,0,0.0,0.0,,0.0,
trend_ema_adx,False,"{""adx_min"": 0, ""fast"": 20, ""slow"": 100}",5683,-0.435952,-0.206563,0.954304,-0.555443,1.496596,2735,-0.313666,-0.322228,0.929576,-0.380455,2.917197,1568,-0.195456,-0.301552,0.932841,-0.3672,2.77263
trend_ema_adx,False,"{""adx_min"": 20, ""fast"": 20, ""slow"": 100}",3822,-0.539743,-0.408672,0.91555,-0.58993,7.46631,1859,-0.385154,-0.559244,0.87974,-0.449312,,1002,-0.268763,-0.657852,0.84512,-0.302481,
trend_ema_adx,False,"{""adx_min"": 0, ""fast"": 20, ""slow"": 200}",4213,-0.607932,-0.452827,0.904459,-0.662955,,2028,-0.173557,-0.170945,0.957655,-0.369044,1.372719,1156,-0.359832,-0.819082,0.821241,-0.445611,
trend_ema_adx,False,"{""adx_min"": 20, ""fast"": 20, ""slow"": 200}",3123,-0.688543,-0.715196,0.843343,-0.721519,,1484,-0.255856,-0.362731,0.912526,-0.357285,18.790417,854,-0.414641,-1.278409,0.698462,-0.45483,
trend_ema_adx,False,"{""adx_min"": 0, ""fast"": 50, ""slow"": 100}",3763,-0.547571,-0.409162,0.901066,-0.605748,,1800,0.018628,0.072827,1.00505,-0.307277,0.725749,1026,-0.331484,-0.812404,0.824518,-0.469637,
trend_ema_adx,False,"{""adx_min"": 20, ""fast"": 50, ""slow"": 100}",2928,-0.594749,-0.557635,0.864024,-0.621864,,1411,-0.08317,-0.074292,0.971599,-0.25605,1.078246,777,-0.355407,-1.098797,0.750121,-0.425759,
trend_ema_adx,False,"{""adx_min"": 0, ""fast"": 50, ""slow"": 200}",2871,-0.374916,-0.26059,0.925692,-0.450551,3.950981,1397,-0.141673,-0.163609,0.948075,-0.275032,1.737883,795,-0.153784,-0.345275,0.903075,-0.271744,
trend_ema_adx,False,"{""adx_min"": 20, ""fast"": 50, ""slow"": 200}",2289,-0.382086,-0.306216,0.91138,-0.452218,16.633287,1102,-0.17143,-0.241422,0.925769,-0.207373,4.335489,624,-0.175343,-0.470816,0.857751,-0.245483,
trend_donchian,False,"{""n"": 48, ""sl_atr"": 3.0}",6385,-0.56554,-0.250913,0.938272,-0.607085,4.219447,3000,-0.044978,0.03535,0.994824,-0.284668,0.682375,1763,-0.321883,-0.471439,0.905389,-0.508945,
trend_donchian,False,"{""n"": 48, ""sl_atr"": 5.0}",6271,-0.580105,-0.450003,0.900276,-0.605514,,2963,-0.147494,-0.142484,0.963743,-0.302927,1.173366,1731,-0.226104,-0.466449,0.901812,-0.356791,
trend_donchian,False,"{""n"": 120, ""sl_atr"": 3.0}",3422,-0.550085,-0.245499,0.930551,-0.6616,12.998032,1642,-0.349165,-0.293488,0.908884,-0.4268,,950,-0.3852,-0.623154,0.822261,-0.525772,
trend_donchian,False,"{""n"": 120, ""sl_atr"": 5.0}",3072,-0.52986,-0.363588,0.893769,-0.579695,,1471,-0.322105,-0.399738,0.887946,-0.360404,,855,-0.224893,-0.421822,0.870024,-0.414255,
trend_donchian,False,"{""n"": 240, ""sl_atr"": 3.0}",2090,-0.480723,-0.192771,0.914026,-0.628296,,980,-0.407724,-0.404896,0.853237,-0.541852,,600,-0.213335,-0.253968,0.875987,-0.392422,
trend_donchian,False,"{""n"": 240, ""sl_atr"": 5.0}",1809,-0.456043,-0.289482,0.884935,-0.560833,,868,-0.388309,-0.551701,0.816721,-0.489063,,511,-0.15521,-0.259522,0.879282,-0.33341,
trend_tsmom,False,"{""lookback"": 120, ""z_min"": 0.5}",1725,-0.34121,-0.275562,0.903242,-0.472925,,842,-0.344255,-0.624136,0.829953,-0.4681,,473,0.000105,0.062337,0.999502,-0.147477,0.548413
trend_tsmom,False,"{""lookback"": 120, ""z_min"": 1.0}",1044,-0.1412,-0.11034,0.942956,-0.350597,6.296862,508,-0.209372,-0.438515,0.850474,-0.347046,,275,0.058718,0.24879,1.09092,-0.114236,0.197004
trend_tsmom,False,"{""lookback"": 480, ""z_min"": 0.5}",1419,-0.077558,-0.030721,0.979066,-0.227063,0.732092,653,-0.071452,-0.094297,0.974148,-0.195923,0.647367,422,-0.038258,-0.053311,0.960344,-0.167001,
trend_tsmom,False,"{""lookback"": 480, ""z_min"": 1.0}",789,-0.261059,-0.304133,0.866081,-0.349677,,350,-0.098946,-0.207415,0.89816,-0.245524,,239,-0.162032,-0.664062,0.733065,-0.201702,
mr_rsi_bb,False,"{""bb_k"": 2.0, ""rsi_lo"": 25}",1344,-0.549552,-1.131153,0.717047,-0.558451,,626,-0.306524,-1.103269,0.728254,-0.307584,,420,-0.142673,-0.731636,0.818873,-0.148392,
mr_rsi_bb,False,"{""bb_k"": 2.5, ""rsi_lo"": 25}",1163,-0.544179,-1.18379,0.687074,-0.552691,,555,-0.313039,-1.194883,0.693025,-0.314075,,356,-0.135831,-0.741645,0.803793,-0.138637,
mr_rsi_bb,False,"{""bb_k"": 2.0, ""rsi_lo"": 30}",4376,-0.741064,-1.095471,0.847218,-0.747158,,2073,-0.355851,-0.739184,0.89495,-0.395477,,1274,-0.36777,-1.389597,0.814402,-0.387488,
mr_rsi_bb,False,"{""bb_k"": 2.5, ""rsi_lo"": 30}",3457,-0.602225,-0.813374,0.872026,-0.634548,,1676,-0.271929,-0.584079,0.901264,-0.30212,,978,-0.288759,-1.118624,0.82803,-0.303544,
mr_zscore,False,"{""n"": 24, ""z"": 2.0}",6603,-0.918655,-1.916967,0.783353,-0.919673,,3894,-0.744392,-2.116109,0.798474,-0.767086,,459,-0.164426,-0.959063,0.797934,-0.176306,
mr_zscore,False,"{""n"": 24, ""z"": 2.5}",4727,-0.880272,-1.817641,0.744926,-0.882238,,2530,-0.60643,-1.629892,0.781633,-0.624614,,890,-0.350819,-1.722942,0.723943,-0.357603,
mr_zscore,False,"{""n"": 72, ""z"": 2.0}",4532,-0.558224,-0.491103,0.908986,-0.654749,,2137,-0.392913,-0.673857,0.901068,-0.445084,,1231,0.13008,0.314501,1.04215,-0.151144,0.486523
mr_zscore,False,"{""n"": 72, ""z"": 2.5}",2478,-0.566182,-0.684086,0.851078,-0.615057,,1197,-0.397515,-0.866508,0.83476,-0.436728,,689,-0.023236,-0.068728,0.979124,-0.127323,1.091409
regime_switch,False,"{""adx_trend"": 25, ""brk"": 24}",6050,-0.803353,-0.832903,0.885258,-0.823295,,2905,-0.535685,-0.82096,0.903292,-0.616797,,1668,-0.295467,-0.686853,0.907487,-0.38165,
regime_switch,False,"{""adx_trend"": 25, ""brk"": 48}",5405,-0.793912,-0.862493,0.881443,-0.809462,,2589,-0.533422,-0.865707,0.887383,-0.587558,,1498,-0.349507,-0.9076,0.876349,-0.401618,
